"OWNER","TABLE_NAME","COLUMN_ID","COLUMN_NAME","DATA_TYPE","DATA_LENGTH","DATA_PRECISION","NULLABLE"
NEAC,CAD_UNIQUE,8,PAI,VARCHAR2,255,,Y
NEAC,CAD_UNIQUE,9,DATA_NASC,DATE,7,,Y
NEAC,CAD_UNIQUE,10,TITULO_ELEITOR,VARCHAR2,255,,Y
NEAC,CAD_UNIQUE,11,CIDADE,VARCHAR2,255,,Y
NEAC,CAD_UNIQUE,12,BAIRRO,VARCHAR2,255,,Y
NEAC,CAD_UNIQUE,13,NATURALIDADE,VARCHAR2,255,,Y
NEAC,CAD_UNIQUE,14,NACIONALIDADE,VARCHAR2,255,,Y
NEAC,CAD_UNIQUE,15,NOME_TRAT,VARCHAR2,255,,Y
NEAC,CAD_UNIQUE,16,NOME_MAE_TRAT,VARCHAR2,255,,Y
NEAC,CAD_UNIQUE,17,NOME_PAI_TRAT,VARCHAR2,255,,Y
NEAC,CAD_UNIQUE,18,SEXO,VARCHAR2,255,,Y
NEAC,CAD_UNIQUE,19,ESTADO,VARCHAR2,20,,Y
NEAC,CENSO_COR_RACA,1,ID_CENSO_RACA,NUMBER,22,38,N
NEAC,CENSO_COR_RACA,2,CIDADE,VARCHAR2,255,,Y
NEAC,CENSO_COR_RACA,3,TIPO,VARCHAR2,255,,Y
NEAC,CENSO_COR_RACA,4,ANO_BASE,NUMBER,22,38,Y
NEAC,CENSO_COR_RACA,5,COR_RACA,VARCHAR2,255,,Y
NEAC,CENSO_COR_RACA,6,POPULACAO,NUMBER,22,38,Y
NEAC,CENSO_POPULACAO,1,COD_UF_IBGE,VARCHAR2,255,,Y
NEAC,CENSO_POPULACAO,2,COD_CIDADE_IBGE,VARCHAR2,255,,Y
NEAC,CENSO_POPULACAO,3,CIDADE,VARCHAR2,255,,Y
NEAC,CENSO_POPULACAO,4,TIPO,VARCHAR2,255,,Y
NEAC,CENSO_POPULACAO,5,ANO_BASE,NUMBER,22,38,Y
NEAC,CENSO_POPULACAO,6,POPULACAO,NUMBER,22,38,Y
NEAC,CENSO_POPULACAO,7,ID_CENSO,NUMBER,22,,N
NEAC,CENSO_POPULACAO,8,AREA_KM2,NUMBER,22,15,Y
NEAC,CENSO_POPULACAO,9,PIB,NUMBER,22,15,Y
NEAC,CENSO_POPULACAO,10,IDH,NUMBER,22,15,Y
NEAC,CENSO_POPULACAO,11,NUM_ESCOLAS,NUMBER,22,,Y
NEAC,CENSO_POPULACAO,12,NUM_DOCENTES,NUMBER,22,,Y
NEAC,CENSO_POPULACAO,13,NUM_MATRICULAS,NUMBER,22,,Y
NEAC,CENSO_POPULACAO_BAIRRO,1,ID_CENSO,NUMBER,22,,N
NEAC,CENSO_POPULACAO_BAIRRO,2,COD_CIDADE_IBGE,NUMBER,22,38,Y
NEAC,CENSO_POPULACAO_BAIRRO,3,CIDADE,VARCHAR2,255,,Y
NEAC,CENSO_POPULACAO_BAIRRO,4,BAIRRO,VARCHAR2,255,,Y
NEAC,CENSO_POPULACAO_BAIRRO,5,TIPO,VARCHAR2,255,,Y
NEAC,CENSO_POPULACAO_BAIRRO,6,ANO_BASE,NUMBER,22,38,Y
NEAC,CENSO_POPULACAO_BAIRRO,7,POPULACAO,NUMBER,22,38,Y
NEAC,CIDADE,1,COD_CIDADE,NUMBER,22,,N
NEAC,CIDADE,2,DSC_CIDADE,VARCHAR2,55,,N
NEAC,CIDADE,3,CODIGO,NUMBER,22,,Y
NEAC,CIDADE,4,CIDADE,VARCHAR2,75,,Y
NEAC,COMANDOS_OPM,1,ID,NUMBER,22,,N
NEAC,COMANDOS_OPM,2,COMANDO,VARCHAR2,255,,Y
NEAC,COMANDOS_OPM,3,OPM,VARCHAR2,255,,Y
NEAC,COMANDOS_OPM,4,OPM_ORDEM,VARCHAR2,255,,Y
NEAC,COMANDOS_OPM,5,STATUS,NUMBER,22,,Y
NEAC,CONTROLE_ARMA,1,ID_ARMA,NUMBER,22,,N
NEAC,CONTROLE_ARMA,2,NUM_BO_PC,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,3,NUM_BO_PM,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,4,GRUPO_CRIME,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,5,NATUREZA_FATO,VARCHAR2,500,,Y
NEAC,CONTROLE_ARMA,6,COMPL_BAIRRO_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,7,PT_REF_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,8,ENDERECO_FATO,VARCHAR2,1000,,Y
NEAC,CONTROLE_ARMA,9,BAIRRO_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,10,CIDADE_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,11,RISP,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,12,AISP,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,13,LATITUDE,NUMBER,22,15,Y
NEAC,CONTROLE_ARMA,14,LONGITUDE,NUMBER,22,15,Y
NEAC,CONTROLE_ARMA,15,AMBIENTE,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,16,HISTORICO,VARCHAR2,4000,,Y
NEAC,CONTROLE_ARMA,17,DATA_HORA_FATO,TIMESTAMP(6),11,,Y
NEAC,CONTROLE_ARMA,18,DATA_HORA_COMUNICACAO,TIMESTAMP(6),11,,Y
NEAC,CONTROLE_ARMA,19,DATA_HORA_ALTERACAO,TIMESTAMP(6),11,,Y
NEAC,CONTROLE_ARMA,20,RELACAO,CHAR,1,,Y
NEAC,CONTROLE_ARMA,21,NUM_ARMA_PC,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,22,NUM_ARMA_PM,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,23,NIAF,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,24,NUMERACAO_ARMA,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,25,TIPO_ARMA,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,26,USO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,27,FABRICACAO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,28,MARCA,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,29,CALIBRE,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,30,QTDE_MUNICAO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,31,QUALIFICACAO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,32,FORCA,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,33,ORG_CRIMINOSA,CHAR,1,,Y
NEAC,CONTROLE_ARMA,34,STATUS,CHAR,1,,Y
NEAC,CONTROLE_ARMA,35,ID_ANTIGO,NUMBER,22,,Y
NEAC,CONTROLE_ARMA,36,OBSERVACOES,VARCHAR2,4000,,Y
NEAC,CONTROLE_ARMA,37,ESTABELECIMENTO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,38,ADICIONADO,CHAR,1,,Y
NEAC,CONTROLE_ARMA,39,BO_REFERENCIA,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,40,OBSERVACAO_NEAC,VARCHAR2,1000,,Y
NEAC,CONTROLE_ARMA,41,COORD_STATUS,CHAR,1,,Y
NEAC,CONTROLE_ARMA,42,GEO_STATUS,NUMBER,22,,Y
NEAC,CONTROLE_ARMA,43,SETOR_CENSITARIO_FATO,NUMBER,22,,Y
NEAC,CONTROLE_ARMA,44,OPM,VARCHAR2,100,,Y
NEAC,CONTROLE_ARMA,45,GUARNICAO,VARCHAR2,100,,Y
NEAC,CONTROLE_ARMA,46,UPD_CPC,NUMBER,22,3,Y
NEAC,CONTROLE_ARMA,47,OBS_CPC,VARCHAR2,1000,,Y
NEAC,CONTROLE_ARMA,48,FORCA_CPC,VARCHAR2,50,,Y
NEAC,CONTROLE_ARMA,49,ENCAMINHAMENTO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,50,ID_REL_PPE_ARMA,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,51,OPM_COORDENADA,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA,52,VTR_COORDENADA,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,1,ID_ARMA,NUMBER,22,,N
NEAC,CONTROLE_ARMA_copy1,2,NUM_BO_PC,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,3,NUM_BO_PM,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,4,GRUPO_CRIME,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,5,NATUREZA_FATO,VARCHAR2,500,,Y
NEAC,CONTROLE_ARMA_copy1,6,COMPL_BAIRRO_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,7,PT_REF_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,8,ENDERECO_FATO,VARCHAR2,1000,,Y
NEAC,CONTROLE_ARMA_copy1,9,BAIRRO_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,10,CIDADE_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,11,RISP,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,12,AISP,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,13,LATITUDE,NUMBER,22,15,Y
NEAC,CONTROLE_ARMA_copy1,14,LONGITUDE,NUMBER,22,15,Y
NEAC,CONTROLE_ARMA_copy1,15,AMBIENTE,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,16,HISTORICO,VARCHAR2,4000,,Y
NEAC,CONTROLE_ARMA_copy1,17,DATA_HORA_FATO,TIMESTAMP(6),11,,Y
NEAC,CONTROLE_ARMA_copy1,18,DATA_HORA_COMUNICACAO,TIMESTAMP(6),11,,Y
NEAC,CONTROLE_ARMA_copy1,19,DATA_HORA_ALTERACAO,TIMESTAMP(6),11,,Y
NEAC,CONTROLE_ARMA_copy1,20,RELACAO,CHAR,1,,Y
NEAC,CONTROLE_ARMA_copy1,21,NUM_ARMA_PC,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,22,NUM_ARMA_PM,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,23,NIAF,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,24,NUMERACAO_ARMA,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,25,TIPO_ARMA,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,26,USO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,27,FABRICACAO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,28,MARCA,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,29,CALIBRE,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,30,QTDE_MUNICAO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,31,QUALIFICACAO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,32,FORCA,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,33,ORG_CRIMINOSA,CHAR,1,,Y
NEAC,CONTROLE_ARMA_copy1,34,STATUS,CHAR,1,,Y
NEAC,CONTROLE_ARMA_copy1,35,ID_ANTIGO,NUMBER,22,,Y
NEAC,CONTROLE_ARMA_copy1,36,OBSERVACOES,VARCHAR2,4000,,Y
NEAC,CONTROLE_ARMA_copy1,37,ESTABELECIMENTO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,38,ADICIONADO,CHAR,1,,Y
NEAC,CONTROLE_ARMA_copy1,39,BO_REFERENCIA,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,40,OBSERVACAO_NEAC,VARCHAR2,1000,,Y
NEAC,CONTROLE_ARMA_copy1,41,COORD_STATUS,CHAR,1,,Y
NEAC,CONTROLE_ARMA_copy1,42,GEO_STATUS,NUMBER,22,,Y
NEAC,CONTROLE_ARMA_copy1,43,SETOR_CENSITARIO_FATO,NUMBER,22,,Y
NEAC,CONTROLE_ARMA_copy1,44,OPM,VARCHAR2,100,,Y
NEAC,CONTROLE_ARMA_copy1,45,GUARNICAO,VARCHAR2,100,,Y
NEAC,CONTROLE_ARMA_copy1,46,UPD_CPC,NUMBER,22,3,Y
NEAC,CONTROLE_ARMA_copy1,47,OBS_CPC,VARCHAR2,1000,,Y
NEAC,CONTROLE_ARMA_copy1,48,FORCA_CPC,VARCHAR2,50,,Y
NEAC,CONTROLE_ARMA_copy1,49,ENCAMINHAMENTO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,50,ID_REL_PPE_ARMA,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,51,OPM_COORDENADA,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_copy1,52,VTR_COORDENADA,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_EXTRAVIADA,1,ID_ARMA,NUMBER,22,,N
NEAC,CONTROLE_ARMA_EXTRAVIADA,2,NATUREZA_FATO,VARCHAR2,500,,Y
NEAC,CONTROLE_ARMA_EXTRAVIADA,3,DATA_HORA_FATO,TIMESTAMP(6),11,,Y
NEAC,CONTROLE_ARMA_EXTRAVIADA,4,ANO_FATO,VARCHAR2,4,,Y
NEAC,CONTROLE_ARMA_EXTRAVIADA,5,MES_FATO,VARCHAR2,2,,Y
NEAC,CONTROLE_ARMA_EXTRAVIADA,6,DIA_FATO,VARCHAR2,2,,Y
NEAC,CONTROLE_ARMA_EXTRAVIADA,7,HORA_FATO,VARCHAR2,2,,Y
NEAC,CONTROLE_ARMA_EXTRAVIADA,8,CIDADE_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_EXTRAVIADA,9,BAIRRO_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_EXTRAVIADA,10,ENDERECO_FATO,VARCHAR2,1000,,Y
NEAC,CONTROLE_ARMA_EXTRAVIADA,11,PT_REF_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_EXTRAVIADA,12,COMPL_BAIRRO_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_EXTRAVIADA,13,HISTORICO,VARCHAR2,4000,,Y
NEAC,CONTROLE_ARMA_EXTRAVIADA,14,GRUPO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_EXTRAVIADA,15,NUM_BO_PC,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_EXTRAVIADA,16,NUMERACAO_ARMA,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_EXTRAVIADA,17,TIPO_ARMA,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_EXTRAVIADA,18,MARCA,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_EXTRAVIADA,19,CALIBRE,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_EXTRAVIADA,20,USO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_EXTRAVIADA,21,FABRICACAO,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_EXTRAVIADA,22,OBSERVACAO_NEAC,VARCHAR2,255,,Y
NEAC,CONTROLE_ARMA_EXTRAVIADA,23,SITUACAO_ENVOLVIDO,VARCHAR2,255,,Y
NEAC,CONTROLE_AUTORES,1,ID_CTRL_AUTORES,NUMBER,22,,N
NEAC,CONTROLE_AUTORES,2,PECA_INSTAURACAO,VARCHAR2,100,,Y
NEAC,CONTROLE_AUTORES,3,TIPO_PRISAO,VARCHAR2,100,,Y
NEAC,CONTROLE_AUTORES,4,TIPO_CONCLUSAO,VARCHAR2,100,,Y
NEAC,CONTROLE_AUTORES,5,NUM_BO_PC,VARCHAR2,25,,Y
NEAC,CONTROLE_AUTORES,6,NATUREZA_FATO,VARCHAR2,150,,Y
NEAC,CONTROLE_AUTORES,7,PENA,NUMBER,22,,Y
NEAC,CONTROLE_AUTORES,8,ID_AUTOR,NUMBER,22,,Y
NEAC,CONTROLE_CVP,1,NUM_BO,VARCHAR2,255,,N
NEAC,CONTROLE_CVP,2,DELEGACIA,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP,3,ENDERECO_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP,4,PT_REF_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP,5,BAIRRO_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP,6,COMPL_BAIRRO_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP,7,CIDADE_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP,8,HISTORICO,CLOB,4000,,Y
NEAC,CONTROLE_CVP,9,GRUPO_CRIME,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP,10,AISP,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP,11,RISP,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP,12,NATUREZA_JURIDICA,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP,13,SUBJETIVIDADE,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP,14,LATITUDE,NUMBER,22,15,Y
NEAC,CONTROLE_CVP,15,LONGITUDE,NUMBER,22,15,Y
NEAC,CONTROLE_CVP,16,OBSERVACAO_NEAC,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP,17,AMBIENTE,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP,18,DATA_HORA_FATO,TIMESTAMP(6),11,,Y
NEAC,CONTROLE_CVP,19,DATA_HORA_COMUNICACAO,TIMESTAMP(6),11,,Y
NEAC,CONTROLE_CVP,20,DATA_HORA_ALTERACAO,TIMESTAMP(6),11,,Y
NEAC,CONTROLE_CVP,21,ID_CVP,NUMBER,22,,N
NEAC,CONTROLE_CVP,22,INSTRUMENTO,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP,23,STATUS,NUMBER,22,,Y
NEAC,CONTROLE_CVP,24,NATUREZA_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP,25,BO_REFERENCIA,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP,26,PERFIL_VITIMA,VARCHAR2,2000,,Y
NEAC,CONTROLE_CVP,27,QTD_VITIMA,NUMBER,22,,Y
NEAC,CONTROLE_CVP,28,VITIMA_LESIONADA,VARCHAR2,1,,Y
NEAC,CONTROLE_CVP,29,LINCHAMENTO,VARCHAR2,1,,Y
NEAC,CONTROLE_CVP,30,AUTORIA_CONHECIDA,VARCHAR2,1,,Y
NEAC,CONTROLE_CVP,31,LINHA_ONIBUS,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP,32,TIPO_CARGA,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP,33,TIPO_VIA,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP,34,ESTABELECIMENTO,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP,35,TIPO_INSTITUICAO,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP,36,F_ENTRADA_ACAO_ABORD,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP,37,OBSTRUCAO_VIA,CHAR,1,,Y
NEAC,CONTROLE_CVP,38,QTD_REFENS,NUMBER,22,,Y
NEAC,CONTROLE_CVP,39,CONFRONTO_POLICIAL,CHAR,1,,Y
NEAC,CONTROLE_CVP,40,ATAQUE_UNIDADE,CHAR,1,,Y
NEAC,CONTROLE_CVP,41,QTD_ENVOLVIDO,NUMBER,22,,Y
NEAC,CONTROLE_CVP,42,VL_SUBTRAIDO,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP,43,AT_UNID_POL,VARCHAR2,10,,Y
NEAC,CONTROLE_CVP,44,VEIC_UTILIZADO,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP,45,CONF_POLICIAL,VARCHAR2,10,,Y
NEAC,CONTROLE_CVP,46,QTD_PRIS_FRAG,NUMBER,22,,Y
NEAC,CONTROLE_CVP,47,COORD_STATUS,NUMBER,22,1,Y
NEAC,CONTROLE_CVP,48,STATUS_VER,NUMBER,22,,Y
NEAC,CONTROLE_CVP,49,GEO_STATUS,NUMBER,22,,Y
NEAC,CONTROLE_CVP,50,SETOR_CENSITARIO_FATO,NUMBER,22,,Y
NEAC,CONTROLE_CVP,51,VTR_COORDENADA,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP,52,OPM_COORDENADA,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP_BCK,1,NUM_BO,VARCHAR2,255,,N
NEAC,CONTROLE_CVP_BCK,2,DELEGACIA,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP_BCK,3,ENDERECO_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP_BCK,4,PT_REF_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP_BCK,5,BAIRRO_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP_BCK,6,COMPL_BAIRRO_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP_BCK,7,CIDADE_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP_BCK,8,HISTORICO,CLOB,4000,,Y
NEAC,CONTROLE_CVP_BCK,9,GRUPO_CRIME,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP_BCK,10,AISP,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP_BCK,11,RISP,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP_BCK,12,NATUREZA_JURIDICA,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP_BCK,13,SUBJETIVIDADE,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP_BCK,14,LATITUDE,NUMBER,22,15,Y
NEAC,CONTROLE_CVP_BCK,15,LONGITUDE,NUMBER,22,15,Y
NEAC,CONTROLE_CVP_BCK,16,OBSERVACAO_NEAC,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP_BCK,17,AMBIENTE,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP_BCK,18,DATA_HORA_FATO,TIMESTAMP(6),11,,Y
NEAC,CONTROLE_CVP_BCK,19,DATA_HORA_COMUNICACAO,TIMESTAMP(6),11,,Y
NEAC,CONTROLE_CVP_BCK,20,DATA_HORA_ALTERACAO,TIMESTAMP(6),11,,Y
NEAC,CONTROLE_CVP_BCK,21,ID_CVP,NUMBER,22,,N
NEAC,CONTROLE_CVP_BCK,22,INSTRUMENTO,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP_BCK,23,STATUS,NUMBER,22,,Y
NEAC,CONTROLE_CVP_BCK,24,NATUREZA_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP_BCK,25,BO_REFERENCIA,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP_BCK,26,PERFIL_VITIMA,VARCHAR2,2000,,Y
NEAC,CONTROLE_CVP_BCK,27,QTD_VITIMA,NUMBER,22,,Y
NEAC,CONTROLE_CVP_BCK,28,VITIMA_LESIONADA,VARCHAR2,1,,Y
NEAC,CONTROLE_CVP_BCK,29,LINCHAMENTO,VARCHAR2,1,,Y
NEAC,CONTROLE_CVP_BCK,30,AUTORIA_CONHECIDA,VARCHAR2,1,,Y
NEAC,CONTROLE_CVP_BCK,31,LINHA_ONIBUS,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP_BCK,32,TIPO_CARGA,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP_BCK,33,TIPO_VIA,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP_BCK,34,ESTABELECIMENTO,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP_BCK,35,TIPO_INSTITUICAO,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP_BCK,36,F_ENTRADA_ACAO_ABORD,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP_BCK,37,OBSTRUCAO_VIA,CHAR,1,,Y
NEAC,CONTROLE_CVP_BCK,38,QTD_REFENS,NUMBER,22,,Y
NEAC,CONTROLE_CVP_BCK,39,CONFRONTO_POLICIAL,CHAR,1,,Y
NEAC,CONTROLE_CVP_BCK,40,ATAQUE_UNIDADE,CHAR,1,,Y
NEAC,CONTROLE_CVP_BCK,41,QTD_ENVOLVIDO,NUMBER,22,,Y
NEAC,CONTROLE_CVP_BCK,42,VL_SUBTRAIDO,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP_BCK,43,AT_UNID_POL,VARCHAR2,10,,Y
NEAC,CONTROLE_CVP_BCK,44,VEIC_UTILIZADO,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP_BCK,45,CONF_POLICIAL,VARCHAR2,10,,Y
NEAC,CONTROLE_CVP_BCK,46,QTD_PRIS_FRAG,NUMBER,22,,Y
NEAC,CONTROLE_CVP_BCK,47,COORD_STATUS,NUMBER,22,1,Y
NEAC,CONTROLE_CVP_BCK,48,STATUS_VER,NUMBER,22,,Y
NEAC,CONTROLE_CVP_BCK,49,GEO_STATUS,NUMBER,22,,Y
NEAC,CONTROLE_CVP_BCK,50,SETOR_CENSITARIO_FATO,NUMBER,22,,Y
NEAC,CONTROLE_CVP_BCK,51,VTR_COORDENADA,VARCHAR2,255,,Y
NEAC,CONTROLE_CVP_BCK,52,OPM_COORDENADA,VARCHAR2,255,,Y
NEAC,CONTROLE_DROGA,1,ID_DROGA,NUMBER,22,,N
NEAC,CONTROLE_DROGA,2,NUM_BO,VARCHAR2,255,,Y
NEAC,CONTROLE_DROGA,3,NATUREZA_FATO,VARCHAR2,500,,Y
NEAC,CONTROLE_DROGA,4,CIDADE_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_DROGA,5,BAIRRO_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_DROGA,6,ENDERECO_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_DROGA,7,PT_REF_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_DROGA,8,COMPL_BAIRRO_FATO,VARCHAR2,255,,Y
NEAC,CONTROLE_DROGA,9,RISP,VARCHAR2,255,,Y
NEAC,CONTROLE_DROGA,10,AISP,VARCHAR2,255,,Y
NEAC,CONTROLE_DROGA,11,LATITUDE,NUMBER,22,15,Y
NEAC,CONTROLE_DROGA,12,LONGITUDE,NUMBER,22,15,Y
NEAC,CONTROLE_DROGA,13,DATA_HORA_FATO,TIMESTAMP(6),11,,Y
NEAC,CONTROLE_DROGA,14,DATA_HORA_COMUNICACAO,TIMESTAMP(6),11,,Y
NEAC,CONTROLE_DROGA,15,DATA_HORA_ALTERACAO,TIMESTAMP(6),11,,Y
NEAC,CONTROLE_DROGA,16,ESTABELECIMENTO,VARCHAR2,255,,Y
NEAC,CONTROLE_DROGA,17,TIPO_DROGA,VARCHAR2,255,,Y
NEAC,CONTROLE_DROGA,18,UNIDADE_MEDIDA,VARCHAR2,255,,Y
NEAC,CONTROLE_DROGA,19,OBSERVACOES,CLOB,4000,,Y
NEAC,CONTROLE_DROGA,20,QTDE_DROGA,NUMBER,22,,Y
NEAC,CONTROLE_DROGA,21,GRUPO_CRIME,VARCHAR2,255,,Y
NEAC,CONTROLE_DROGA,22,BO_REFERENCIA,VARCHAR2,255,,Y
NEAC,CONTROLE_DROGA,23,STATUS,NUMBER,22,,Y
NEAC,CONTROLE_DROGA,24,OBSERVACAO_NEAC,VARCHAR2,255,,Y
NEAC,CONTROLE_DROGA,25,ID_SISPOL,NUMBER,22,,Y
NEAC,CONTROLE_DROGA,26,COMPARA,VARCHAR2,255,,Y
NEAC,CONTROLE_DROGA,27,AMBIENTE,VARCHAR2,255,,Y
NEAC,CONTROLE_DROGA,28,ID_CPP,NUMBER,22,,Y
